ticker,Year,Percentage of Recurrence,Trapping Time,Laminarity,Recurrence Rate,Divergence,Max Vertical Length,Entropy of Vertical Structures,Mean Recurrence Time,Recurrence Time Entropy,Num Most Probable Recurrence Time
FIL-USD,2023,118.5484278,365,0.002739726,8.90E-06,0.002739726,1452.92671,6.727722348,1.185484278,6.727722348,50
FIL-USD,2024,109.0105823,60,0.016666667,0.000302891,0.016666667,128.16573,4.297618984,1.090105823,4.297618984,56
FDUSD-USD,2023,0.086500237,156,0.006410256,3.55E-08,0.006410256,0.70655942,0.010359754,0.000865002,0.010359754,136
FDUSD-USD,2024,0.20045004,60,0.016666667,5.57E-07,0.016666667,0.259251535,0.020546022,0.0020045,0.020546022,40
LDO-USD,2021,177.7986064,361,0.002770083,1.36E-05,0.002770083,1332.72393,9.391064152,1.777986064,9.391064152,227
LDO-USD,2022,95.87196019,365,0.002739726,7.20E-06,0.002739726,1106.270176,5.639571416,0.958719602,5.639571416,93
LDO-USD,2023,44.3400552,365,0.002739726,3.33E-06,0.002739726,435.2170998,2.955057196,0.443400552,2.955057196,57
LDO-USD,2024,29.94876052,60,0.016666667,8.32E-05,0.016666667,40.11081576,1.573513943,0.299487605,1.573513943,9
HBAR-USD,2019,1.123581842,106,0.009433962,1.00E-06,0.009433962,6.265743952,0.101391182,0.011235818,0.101391182,0
HBAR-USD,2020,1.06651589,366,0.00273224,7.96E-08,0.00273224,12.32971485,0.110322684,0.010665159,0.110322684,42
HBAR-USD,2021,11.89669825,365,0.002739726,8.93E-07,0.002739726,90.47906417,0.950562994,0.118966982,0.950562994,257
HBAR-USD,2022,8.402637289,365,0.002739726,6.31E-07,0.002739726,75.02226896,0.699457825,0.084026373,0.699457825,3
HBAR-USD,2023,1.261973601,365,0.002739726,9.47E-08,0.002739726,12.18965301,0.128736659,0.012619736,0.128736659,358
HBAR-USD,2024,1.453961607,60,0.016666667,4.04E-06,0.016666667,1.92000021,0.119864564,0.014539616,0.119864564,52
KAS-USD,2022,0.274487223,214,0.004672897,5.99E-08,0.004672897,1.388507957,0.030795579,0.002744872,0.030795579,179
KAS-USD,2023,3.648186839,365,0.002739726,2.74E-07,0.002739726,38.08092748,0.331878369,0.036481868,0.331878369,337
KAS-USD,2024,2.890882636,60,0.016666667,8.03E-06,0.016666667,3.454165816,0.219355108,0.028908826,0.219355108,49
ARB-USD,2017,0.255253218,43,0.023255814,1.38E-06,0.023255814,0.301558984,0.024578418,0.002552532,0.024578418,27
ARB-USD,2018,0.413446936,357,0.00280112,3.24E-08,0.00280112,14.85083299,0.046323027,0.004134469,0.046323027,15
ARB-USD,2019,0.020661693,365,0.002739726,1.55E-09,0.002739726,0.236310993,0.002965375,0.000206617,0.002965375,175
ARB-USD,2020,0.028180711,366,0.00273224,2.10E-09,0.00273224,0.308954989,0.003945729,0.000281807,0.003945729,360
ARB-USD,2021,0.130688276,365,0.002739726,9.81E-09,0.002739726,1.519452053,0.016225899,0.001306883,0.016225899,248
ARB-USD,2022,0.072249632,365,0.002739726,5.42E-09,0.002739726,0.527272991,0.009444068,0.000722496,0.009444068,45
ARB-USD,2023,49.55504438,365,0.002739726,3.72E-06,0.002739726,331.3938801,3.250461333,0.495550444,3.250461333,199
ARB-USD,2024,0.012163167,60,0.016666667,3.38E-08,0.016666667,0.059843,0.001558736,0.000121632,0.001558736,42
STX-USD,2019,5.122948397,65,0.015384615,1.21E-05,0.015384615,6.035585739,0.36437034,0.051229484,0.36437034,6
STX-USD,2020,7.190963181,366,0.00273224,5.37E-07,0.00273224,91.77348209,0.608502747,0.071909632,0.608502747,361
STX-USD,2021,68.93476944,365,0.002739726,5.17E-06,0.002739726,545.4526025,4.30089403,0.689347694,4.30089403,334
STX-USD,2022,67.04581409,365,0.002739726,5.03E-06,0.002739726,626.2249454,4.186890477,0.670458141,4.186890477,1
STX-USD,2023,0.343637073,365,0.002739726,2.58E-08,0.002739726,171.5136317,0.03442093,0.003436371,0.03442093,207
STX-USD,2024,0.380424388,60,0.016666667,1.06E-06,0.016666667,0.405727019,0.036636571,0.003804244,0.036636571,48
CRO-USD,2018,0.682457389,18,0.055555556,2.11E-05,0.055555556,0.213134974,0.053439664,0.006824574,0.053439664,8
CRO-USD,2019,2.446498633,365,0.002739726,1.84E-07,0.002739726,21.45826611,0.23427048,0.024464986,0.23427048,191
CRO-USD,2020,5.041517859,366,0.00273224,3.76E-07,0.00273224,31.97805105,0.446724707,0.050415179,0.446724707,244
CRO-USD,2021,15.36507532,365,0.002739726,1.15E-06,0.002739726,250.6380301,1.167621046,0.153650753,1.167621046,326
CRO-USD,2022,16.53894306,365,0.002739726,1.24E-06,0.002739726,132.3116028,1.26690096,0.165389431,1.26690096,1
CRO-USD,2023,1.675153003,365,0.002739726,1.26E-07,0.002739726,14.86848868,0.16641215,0.01675153,0.16641215,342
CRO-USD,2024,0.767264014,60,0.016666667,2.13E-06,0.016666667,1.240033962,0.068307838,0.00767264,0.068307838,59
VET-USD,2018,0.485393849,151,0.006622517,2.13E-07,0.006622517,1.38938013,0.050059851,0.004853938,0.050059851,32
VET-USD,2019,0.164577223,365,0.002739726,1.24E-08,0.002739726,1.388905112,0.020217545,0.001645772,0.020217545,175
VET-USD,2020,0.610231934,366,0.00273224,4.56E-08,0.00273224,4.277354077,0.066985833,0.006102319,0.066985833,221
VET-USD,2021,5.290671499,365,0.002739726,3.97E-07,0.002739726,55.46311063,0.464017838,0.052906715,0.464017838,107
VET-USD,2022,1.991767975,365,0.002739726,1.50E-07,0.002739726,18.42218581,0.194193908,0.01991768,0.194193908,1
VET-USD,2023,0.485367945,365,0.002739726,3.64E-08,0.002739726,6.258711049,0.054098001,0.004853679,0.054098001,358
VET-USD,2024,0.75884407,60,0.016666667,2.11E-06,0.016666667,1.005569,0.067556024,0.007588441,0.067556024,56
MNT-USD,2022,65.7757567,94,0.010638298,7.44E-05,0.010638298,2284.050794,2.476642096,0.657757567,2.476642096,0
MNT-USD,2023,4.710883961,365,0.002739726,3.54E-07,0.002739726,236.5071671,0.414040426,0.04710884,0.414040426,176
MNT-USD,2024,1.496864211,9,0.111111111,0.000187108,0.111111111,0.572175018,0.089647266,0.014968642,0.089647266,0
MKR-USD,2017,36748.67084,42,0.023809524,0.208443964,0.023809524,30243.58582,-805.9767197,367.4867084,-805.9767197,29
MKR-USD,2018,31228.05231,365,0.002739726,0.002344026,0.002739726,359918.4737,28.2035787,312.2805231,28.2035787,19
MKR-USD,2019,11965.0196,365,0.002739726,0.000898113,0.002739726,79521.15521,129.9881597,119.650196,129.9881597,91
MKR-USD,2020,12154.73035,366,0.00273224,0.000907374,0.00273224,111708.7205,126.161937,121.5473035,126.161937,225
MKR-USD,2021,91612.79329,365,0.002739726,0.006876598,0.002739726,1188110.767,-927.4416674,916.1279329,-927.4416674,122
MKR-USD,2022,62573.38384,365,0.002739726,0.004696855,0.002739726,443990.4095,-356.3338557,625.7338384,-356.3338557,1
MKR-USD,2023,36201.02651,365,0.002739726,0.002717305,0.002739726,258924.1556,-3.06337411,362.0102651,-3.06337411,364
MKR-USD,2024,12460.57612,60,0.016666667,0.034622329,0.016666667,20398.19104,-101.4749365,124.6057612,-101.4749365,0
RNDR-USD,2020,4.320602439,204,0.004901961,1.04E-06,0.004901961,30.43632848,0.362469706,0.043206024,0.362469706,77
RNDR-USD,2021,146.8885243,365,0.002739726,1.10E-05,0.002739726,2326.357813,7.826175148,1.468885243,7.826175148,323
RNDR-USD,2022,113.8233976,365,0.002739726,8.54E-06,0.002739726,1446.274967,6.475170473,1.138233976,6.475170473,2
RNDR-USD,2023,93.06421858,365,0.002739726,6.99E-06,0.002739726,1173.755642,5.451610507,0.930642186,5.451610507,359
RNDR-USD,2024,124.2044386,60,0.016666667,0.000345108,0.016666667,188.169286,4.697737251,1.242044386,4.697737251,58
SUI-USD,2022,0.180383008,289,0.003460208,2.16E-08,0.003460208,1.535320133,0.021448334,0.00180383,0.021448334,0
SUI-USD,2023,0.307025195,365,0.002739726,2.30E-08,0.002739726,4.68876378,0.035724435,0.003070252,0.035724435,121
SUI-USD,2024,0.172467498,60,0.016666667,4.79E-07,0.016666667,0.158689,0.0179563,0.001724675,0.0179563,4
SEI-USD,2023,9.711716959,136,0.007352941,5.25E-06,0.007352941,55.976745,0.689451696,0.09711717,0.689451696,134
SEI-USD,2024,11.63998035,60,0.016666667,3.23E-05,0.016666667,13.3092894,0.722361055,0.116399803,0.722361055,48
GRT-USD,2020,406.262001,196,0.005102041,0.000105756,0.005102041,7801.582729,15.28107517,4.06262001,15.28107517,5
GRT-USD,2021,522.1323201,365,0.002739726,3.92E-05,0.002739726,12258.55432,20.71466786,5.221323201,20.71466786,130
GRT-USD,2022,10.00333996,91,0.010989011,1.21E-05,0.010989011,22.3019816,0.674364877,0.1000334,0.674364877,1
RUNE-USD,2019,2.969909246,162,0.00617284,1.13E-06,0.00617284,13.58895677,0.252625879,0.029699092,0.252625879,138
RUNE-USD,2020,35.18667401,366,0.00273224,2.63E-06,0.00273224,297.6158203,2.431786267,0.35186674,2.431786267,364
RUNE-USD,2021,447.9762132,365,0.002739726,3.36E-05,0.002739726,4370.584248,19.45131482,4.479762132,19.45131482,137
RUNE-USD,2022,269.9232313,365,0.002739726,2.03E-05,0.002739726,3216.54905,12.99912374,2.699232313,12.99912374,90
RUNE-USD,2023,140.3223729,365,0.002739726,1.05E-05,0.002739726,1822.610137,7.545391144,1.403223729,7.545391144,335
RUNE-USD,2024,64.99887488,60,0.016666667,0.000180603,0.016666667,73.7154727,2.923210902,0.649988749,2.923210902,58
HEX-USD,2019,0.007495111,15,0.066666667,3.35E-07,0.066666667,0.002058,0.000909858,7.50E-05,0.000909858,1
HEX-USD,2020,0.283165671,366,0.00273224,2.11E-08,0.00273224,4.047849094,0.033097913,0.002831657,0.033097913,365
HEX-USD,2021,14.50810486,365,0.002739726,1.09E-06,0.002739726,127.9557073,1.127474833,0.145081049,1.127474833,260
HEX-USD,2022,6.977288633,365,0.002739726,5.24E-07,0.002739726,58.84961556,0.593662449,0.069772886,0.593662449,0
HEX-USD,2023,2.794727279,365,0.002739726,2.10E-07,0.002739726,33.83301982,0.262462343,0.027947273,0.262462343,80
HEX-USD,2024,0.176344893,60,0.016666667,4.90E-07,0.016666667,0.249233995,0.018237227,0.001763449,0.018237227,5
ALGO-USD,2019,36.20979863,194,0.005154639,9.62E-06,0.005154639,526.0080746,2.216196288,0.362097986,2.216196288,0
ALGO-USD,2020,10.47552145,366,0.00273224,7.82E-07,0.00273224,137.8087468,0.845277853,0.104755214,0.845277853,225
ALGO-USD,2021,50.65315056,365,0.002739726,3.80E-06,0.002739726,409.7727524,3.315221911,0.506531506,3.315221911,254
ALGO-USD,2022,33.80640736,365,0.002739726,2.54E-06,0.002739726,458.7576716,2.32989783,0.338064074,2.32989783,2
ALGO-USD,2023,6.408903695,365,0.002739726,4.81E-07,0.002739726,47.05847044,0.55262743,0.064089037,0.55262743,38
ALGO-USD,2024,2.062998347,60,0.016666667,5.73E-06,0.016666667,3.292883649,0.163634268,0.020629983,0.163634268,0
MINA-USD,2021,147.3318253,214,0.004672897,3.22E-05,0.004672897,586.0322425,7.276166809,1.473318253,7.276166809,105
MINA-USD,2022,98.69852721,365,0.002739726,7.41E-06,0.002739726,944.2338257,5.767150311,0.986985272,5.767150311,4
MINA-USD,2023,22.85826967,365,0.002739726,1.72E-06,0.002739726,304.7132887,1.671696606,0.228582697,1.671696606,363
MINA-USD,2024,13.99554586,60,0.016666667,3.89E-05,0.016666667,17.99209774,0.84235667,0.139955459,0.84235667,0
AAVE-USD,2020,2377.119316,91,0.010989011,0.002870917,0.010989011,5485.769075,31.3034148,23.77119316,31.3034148,0
AAVE-USD,2021,10338.4009,365,0.002739726,0.000776016,0.002739726,112161.1099,123.7500505,103.384009,123.7500505,137
AAVE-USD,2022,5443.696819,365,0.002739726,0.000408612,0.002739726,57029.57837,99.9853844,54.43696819,99.9853844,2
AAVE-USD,2023,1627.049801,365,0.002739726,0.000122129,0.002739726,16281.9785,49.83836749,16.27049801,49.83836749,361
AAVE-USD,2024,859.2644467,60,0.016666667,0.002387509,0.016666667,1236.73848,16.34153181,8.592644467,16.34153181,0
QNT-USD,2018,86.63672817,144,0.006944444,4.18E-05,0.006944444,272.4119433,4.375702717,0.866367282,4.375702717,78
QNT-USD,2019,269.802374,365,0.002739726,2.03E-05,0.002739726,3406.924184,13.09975559,2.69802374,13.09975559,188
QNT-USD,2020,403.2320183,366,0.00273224,3.01E-05,0.00273224,3400.93838,18.02901092,4.032320183,18.02901092,320
QNT-USD,2021,11513.42224,365,0.002739726,0.000864215,0.002739726,96769.27181,127.8658098,115.1342224,127.8658098,252
QNT-USD,2022,3577.010103,365,0.002739726,0.000268496,0.002739726,35079.85412,80.61128544,35.77010103,80.61128544,289
QNT-USD,2023,1726.108702,365,0.002739726,0.000129564,0.002739726,16230.78867,51.6272221,17.26108702,51.6272221,24
QNT-USD,2024,901.0335439,60,0.016666667,0.002503566,0.016666667,1795.374893,16.35258956,9.010335439,16.35258956,0
HNT-USD,2020,55.48544841,207,0.004830918,1.29E-05,0.004830918,246.8033507,3.271905351,0.554854484,3.271905351,108
HNT-USD,2021,1261.198668,365,0.002739726,9.47E-05,0.002739726,12969.64073,41.49010479,12.61198668,41.49010479,317
HNT-USD,2022,1064.169226,365,0.002739726,7.99E-05,0.002739726,10574.1411,37.0423234,10.64169226,37.0423234,3
HNT-USD,2023,112.4988284,365,0.002739726,8.44E-06,0.002739726,2383.571495,6.240233235,1.124988284,6.240233235,352
HNT-USD,2024,138.0892585,60,0.016666667,0.000383688,0.016666667,148.5114684,5.142428904,1.380892585,5.142428904,45
ORDI-USD,2023,1517.704281,235,0.004255319,0.000274827,0.004255319,15251.23772,38.46004104,15.17704281,38.46004104,233
ORDI-USD,2024,831.2042851,60,0.016666667,0.002309542,0.016666667,1047.399078,16.10031061,8.312042851,16.10031061,1
FLOW-USD,2021,938.3309672,339,0.002949853,8.17E-05,0.002949853,6737.509132,33.25310615,9.383309672,33.25310615,36
FLOW-USD,2022,250.1128908,365,0.002739726,1.88E-05,0.002739726,2163.59778,12.34809453,2.501128908,12.34809453,1
FLOW-USD,2023,27.49550152,365,0.002739726,2.06E-06,0.002739726,237.0177639,1.968915854,0.274955015,1.968915854,50
FLOW-USD,2024,11.26720575,60,0.016666667,3.13E-05,0.016666667,13.98174828,0.701901351,0.112672058,0.701901351,57
ASTR-USD,2022,5.462105746,348,0.002873563,4.51E-07,0.002873563,80.41759938,0.47157108,0.054621057,0.47157108,82
ASTR-USD,2023,1.70870504,365,0.002739726,1.28E-07,0.002739726,30.16107668,0.168595659,0.01708705,0.168595659,363
ASTR-USD,2024,1.581752329,60,0.016666667,4.39E-06,0.016666667,2.431377426,0.129440005,0.015817523,0.129440005,6
FTM-USD,2018,0.702534043,63,0.015873016,1.77E-06,0.015873016,0.835488975,0.063519089,0.00702534,0.063519089,5
FTM-USD,2019,0.747029256,365,0.002739726,5.61E-08,0.002739726,7.767748884,0.080235459,0.007470293,0.080235459,160
FTM-USD,2020,1.140208675,366,0.00273224,8.51E-08,0.00273224,14.57456891,0.11763324,0.011402087,0.11763324,245
FTM-USD,2021,87.63188896,365,0.002739726,6.58E-06,0.002739726,840.597723,5.218196914,0.87631889,5.218196914,311
FTM-USD,2022,76.81409099,365,0.002739726,5.77E-06,0.002739726,923.5850002,4.650941425,0.76814091,4.650941425,15
FTM-USD,2023,12.68261278,365,0.002739726,9.52E-07,0.002739726,110.1059639,1.006153452,0.126826128,1.006153452,33
FTM-USD,2024,4.091217395,60,0.016666667,1.14E-05,0.016666667,6.47951746,0.295741766,0.040912174,0.295741766,0
THETA-USD,2018,5.999930892,349,0.00286533,4.93E-07,0.00286533,60.39609902,0.516337404,0.059999309,0.516337404,9
THETA-USD,2019,2.807791002,365,0.002739726,2.11E-07,0.002739726,29.96872338,0.26453285,0.02807791,0.26453285,68
THETA-USD,2020,30.85293537,366,0.00273224,2.30E-06,0.00273224,547.9629066,2.160999251,0.308529354,2.160999251,365
THETA-USD,2021,311.8810187,365,0.002739726,2.34E-05,0.002739726,2815.79176,14.64615606,3.118810187,14.64615606,105
THETA-USD,2022,115.365146,365,0.002739726,8.66E-06,0.002739726,1117.378761,6.56882958,1.15365146,6.56882958,0
THETA-USD,2023,22.45944098,365,0.002739726,1.69E-06,0.002739726,197.8683253,1.654400071,0.22459441,1.654400071,358
THETA-USD,2024,20.20467985,60,0.016666667,5.61E-05,0.016666667,48.18517166,1.115055452,0.202046799,1.115055452,58
SAND-USD,2020,0.808425595,140,0.007142857,4.12E-07,0.007142857,4.008078702,0.078126951,0.008084256,0.078126951,13
SAND-USD,2021,147.7223312,365,0.002739726,1.11E-05,0.002739726,2619.602857,7.790761501,1.477223312,7.790761501,328
SAND-USD,2022,140.2039336,365,0.002739726,1.05E-05,0.002739726,1512.385171,7.701632074,1.402039336,7.701632074,0
SAND-USD,2023,16.6918153,365,0.002739726,1.25E-06,0.002739726,151.2260861,1.277704675,0.166918153,1.277704675,37
SAND-USD,2024,4.595869372,60,0.016666667,1.28E-05,0.016666667,6.995774984,0.326962656,0.045958694,0.326962656,59
AXS-USD,2020,17.14315754,58,0.017241379,5.10E-05,0.017241379,21.07167304,0.986090989,0.171431575,0.986090989,1
AXS-USD,2021,5437.025203,365,0.002739726,0.000408112,0.002739726,41719.49305,100.9952411,54.37025203,100.9952411,310
AXS-USD,2022,2326.147759,365,0.002739726,0.000174604,0.002739726,24993.96296,62.52101244,23.26147759,62.52101244,1
AXS-USD,2023,220.8868044,365,0.002739726,1.66E-05,0.002739726,2007.084883,11.17076743,2.208868044,11.17076743,21
AXS-USD,2024,66.35096818,60,0.016666667,0.000184359,0.016666667,106.3337464,2.948402848,0.663509682,2.948402848,59
XTZ-USD,2017,181.651483,53,0.018867925,0.000646907,0.018867925,384.6469629,5.942361939,1.81651483,5.942361939,38
XTZ-USD,2018,169.9493947,365,0.002739726,1.28E-05,0.002739726,1641.350012,9.073806809,1.699493947,9.073806809,2
XTZ-USD,2019,41.83227342,365,0.002739726,3.14E-06,0.002739726,300.4868025,2.813869943,0.418322734,2.813869943,138
XTZ-USD,2020,68.89693881,366,0.00273224,5.14E-06,0.00273224,723.005612,4.281555999,0.688969388,4.281555999,224
XTZ-USD,2021,170.0902405,365,0.002739726,1.28E-05,0.002739726,1519.41112,9.077244961,1.700902405,9.077244961,275
XTZ-USD,2022,115.232373,365,0.002739726,8.65E-06,0.002739726,1038.576944,6.577406634,1.15232373,6.577406634,3
XTZ-USD,2023,19.46825442,365,0.002739726,1.46E-06,0.002739726,197.6030841,1.460443041,0.194682544,1.460443041,52
XTZ-USD,2024,8.538093249,60,0.016666667,2.37E-05,0.016666667,12.02417052,0.555738621,0.085380932,0.555738621,59
FLR-USD,2023,1.241100438,356,0.002808989,9.79E-08,0.002808989,8.489202147,0.126976961,0.012411004,0.126976961,19
FLR-USD,2024,0.966206969,60,0.016666667,2.68E-06,0.016666667,1.502097029,0.083782672,0.00966207,0.083782672,56
KCS-USD,2017,56.99695988,53,0.018867925,0.000202981,0.018867925,144.1968725,2.424510469,0.569969599,2.424510469,52
KCS-USD,2018,276.5168504,365,0.002739726,2.08E-05,0.002739726,6321.923036,12.99808015,2.765168504,12.99808015,9
KCS-USD,2019,46.69460994,365,0.002739726,3.50E-06,0.002739726,352.9168963,3.089609031,0.466946099,3.089609031,91
KCS-USD,2020,19.15202612,366,0.00273224,1.43E-06,0.00273224,163.8534955,1.436036042,0.191520261,1.436036042,240
KCS-USD,2021,743.5612822,365,0.002739726,5.58E-05,0.002739726,6032.120291,28.56612315,7.435612822,28.56612315,334
KCS-USD,2022,562.6332756,365,0.002739726,4.22E-05,0.002739726,3473.780663,23.3685951,5.626332756,23.3685951,1
KCS-USD,2023,211.3895112,365,0.002739726,1.59E-05,0.002739726,2488.560093,10.79811189,2.113895112,10.79811189,346
KCS-USD,2024,41.73133108,60,0.016666667,0.000115953,0.016666667,79.4077301,2.040440593,0.417313311,2.040440593,59
SNX-USD,2018,20.64422711,293,0.003412969,2.40E-06,0.003412969,150.404107,1.490920973,0.206442271,1.490920973,67
SNX-USD,2019,41.10680608,365,0.002739726,3.09E-06,0.002739726,406.9202764,2.750692835,0.411068061,2.750692835,327
SNX-USD,2020,229.2016031,366,0.00273224,1.71E-05,0.00273224,1929.658734,11.55473098,2.292016031,11.55473098,361
SNX-USD,2021,574.7271253,365,0.002739726,4.31E-05,0.002739726,5136.455402,23.60170351,5.747271253,23.60170351,42
SNX-USD,2022,157.7548061,365,0.002739726,1.18E-05,0.002739726,1571.3522,8.519298345,1.577548061,8.519298345,90
SNX-USD,2023,60.92426837,365,0.002739726,4.57E-06,0.002739726,733.3227284,3.838820073,0.609242684,3.838820073,344
SNX-USD,2024,33.54721928,60,0.016666667,9.32E-05,0.016666667,40.09499264,1.727925472,0.335472193,1.727925472,59
RON-USD,2021,0,0,0,0,0,0,,0,,0
RON-USD,2022,0,0,0,0,0,0,,0,,0
CHZ-USD,2019,0.425396456,184,0.005434783,1.26E-07,0.005434783,1.788286132,0.045242941,0.004253965,0.045242941,8
CHZ-USD,2020,0.366967385,366,0.00273224,2.74E-08,0.00273224,6.431618865,0.041923609,0.003669674,0.041923609,363
CHZ-USD,2021,18.07280041,365,0.002739726,1.36E-06,0.002739726,170.8843992,1.365230263,0.180728004,1.365230263,105
CHZ-USD,2022,6.217872012,365,0.002739726,4.67E-07,0.002739726,47.40264761,0.537445537,0.06217872,0.537445537,1
CHZ-USD,2023,3.202065089,365,0.002739726,2.40E-07,0.002739726,24.71303954,0.298358618,0.032020651,0.298358618,37
CHZ-USD,2024,1.869189007,60,0.016666667,5.19E-06,0.016666667,2.541905224,0.149687794,0.01869189,0.149687794,57
BGB-USD,2021,0.728936448,156,0.006410256,3.00E-07,0.006410256,4.473977663,0.0717759,0.007289364,0.0717759,155
BGB-USD,2022,3.140645986,365,0.002739726,2.36E-07,0.002739726,21.70158503,0.292690624,0.03140646,0.292690624,21
BGB-USD,2023,9.607371569,365,0.002739726,7.21E-07,0.002739726,89.98835348,0.780212216,0.096073716,0.780212216,1
BGB-USD,2024,16.0857118,60,0.016666667,4.47E-05,0.016666667,20.94744968,0.936620936,0.160857118,0.936620936,47
SATS-USD,2021,0.011200299,269,0.003717472,1.55E-09,0.003717472,0.053003007,0.001642141,0.000112003,0.001642141,215
SATS-USD,2022,0.011288782,365,0.002739726,8.47E-10,0.002739726,0.073406996,0.001689539,0.000112888,0.001689539,86
SATS-USD,2023,0.003825202,244,0.004098361,6.43E-10,0.004098361,0.023796001,0.000597029,3.83E-05,0.000597029,0
BEAM-USD,2019,44.72738022,349,0.00286533,3.67E-06,0.00286533,708.0868862,2.948141798,0.447273802,2.948141798,10
BEAM-USD,2020,16.99714514,366,0.00273224,1.27E-06,0.00273224,219.0268531,1.292967381,0.169971451,1.292967381,42
BEAM-USD,2021,33.14623574,365,0.002739726,2.49E-06,0.002739726,425.3408692,2.287167512,0.331462357,2.287167512,102
BEAM-USD,2022,12.13297467,365,0.002739726,9.11E-07,0.002739726,135.9913875,0.964366442,0.121329747,0.964366442,1
BEAM-USD,2023,2.739282914,365,0.002739726,2.06E-07,0.002739726,79.02581955,0.254715522,0.027392829,0.254715522,336
BEAM-USD,2024,1.488307652,60,0.016666667,4.14E-06,0.016666667,2.456726678,0.1228098,0.014883077,0.1228098,3
CHEEL-USD,2023,349.9727167,318,0.003144654,3.46E-05,0.003144654,2303.133242,15.64073839,3.499727167,15.64073839,1
CHEEL-USD,2024,152.9717705,60,0.016666667,0.00042504,0.016666667,176.8726845,5.536841264,1.529717705,5.536841264,57
WEMIX-USD,2020,5.230513275,64,0.015625,1.28E-05,0.015625,8.105330214,0.369445963,0.052305133,0.369445963,25
WEMIX-USD,2021,369.3856433,365,0.002739726,2.77E-05,0.002739726,7918.153043,16.01980498,3.693856433,16.01980498,324
WEMIX-USD,2022,203.4117031,365,0.002739726,1.53E-05,0.002739726,2650.856006,10.42753498,2.034117031,10.42753498,1
WEMIX-USD,2023,80.18842455,365,0.002739726,6.02E-06,0.002739726,970.532153,4.823817109,0.801884245,4.823817109,340
WEMIX-USD,2024,25.36367459,60,0.016666667,7.05E-05,0.016666667,33.03536606,1.37624566,0.253636746,1.37624566,1
MANA-USD,2017,4.460313848,53,0.018867925,1.59E-05,0.018867925,4.157349825,0.314935536,0.044603138,0.314935536,35
MANA-USD,2018,3.591318205,365,0.002739726,2.70E-07,0.002739726,55.93775667,0.328497765,0.035913182,0.328497765,8
MANA-USD,2019,1.252910395,365,0.002739726,9.40E-08,0.002739726,9.165321287,0.128458509,0.012529104,0.128458509,86
MANA-USD,2020,2.660339432,366,0.00273224,1.99E-07,0.00273224,19.22793026,0.252904974,0.026603394,0.252904974,241
MANA-USD,2021,109.8852019,365,0.002739726,8.25E-06,0.002739726,1557.903034,6.219317729,1.098852019,6.219317729,328
MANA-USD,2022,98.18093896,365,0.002739726,7.37E-06,0.002739726,772.2987465,5.762128463,0.98180939,5.762128463,38
MANA-USD,2023,15.52350513,365,0.002739726,1.17E-06,0.002739726,124.7504634,1.199202122,0.155235051,1.199202122,37
MANA-USD,2024,4.104188808,60,0.016666667,1.14E-05,0.016666667,11.04335973,0.294499402,0.041041888,0.294499402,59
DYDX-USD,2021,564.6459448,115,0.008695652,0.000426986,0.008695652,1370.67054,16.81434292,5.646459448,16.81434292,21
DYDX-USD,2022,220.6127141,365,0.002739726,1.66E-05,0.002739726,2037.203061,11.12105298,2.206127141,11.12105298,1
DYDX-USD,2023,50.83276349,323,0.003095975,4.87E-06,0.003095975,378.2909981,3.247986541,0.508327635,3.247986541,318
DYDX-USD,2024,28.59752548,60,0.016666667,7.95E-05,0.016666667,36.90071607,1.515499863,0.285975255,1.515499863,54
CFX-USD,2020,3.365392646,51,0.019607843,1.29E-05,0.019607843,8.409882732,0.239360134,0.033653926,0.239360134,6
CFX-USD,2021,28.71357939,365,0.002739726,2.16E-06,0.002739726,408.2080924,2.012046729,0.287135794,2.012046729,84
CFX-USD,2022,5.673727638,365,0.002739726,4.26E-07,0.002739726,52.49535305,0.49489303,0.056737276,0.49489303,1
CFX-USD,2023,10.63433828,365,0.002739726,7.98E-07,0.002739726,97.50017393,0.858953444,0.106343383,0.858953444,77
CFX-USD,2024,2.875867771,60,0.016666667,7.99E-06,0.016666667,3.377105832,0.219130081,0.028758678,0.219130081,58
ROSE-USD,2020,0.714768834,43,0.023255814,3.87E-06,0.023255814,0.497120075,0.062030618,0.007147688,0.062030618,30
ROSE-USD,2021,9.28149026,365,0.002739726,6.97E-07,0.002739726,102.7536599,0.76321222,0.092814903,0.76321222,364
ROSE-USD,2022,12.17708653,365,0.002739726,9.14E-07,0.002739726,156.4337512,0.963695587,0.121770865,0.963695587,13
ROSE-USD,2023,1.793817689,365,0.002739726,1.35E-07,0.002739726,29.25772434,0.175866146,0.017938177,0.175866146,359
ROSE-USD,2024,1.25302667,60,0.016666667,3.48E-06,0.016666667,1.969314776,0.10538687,0.012530267,0.10538687,59
EOS-USD,2017,376.4001563,53,0.018867925,0.001340456,0.018867925,389.5485717,9.839254618,3.764001563,9.839254618,40
EOS-USD,2018,425.3999948,365,0.002739726,3.19E-05,0.002739726,4982.049885,18.65354773,4.253999948,18.65354773,118
EOS-USD,2019,153.5883432,365,0.002739726,1.15E-05,0.002739726,1640.036976,8.308146265,1.535883432,8.308146265,150
EOS-USD,2020,60.70228372,366,0.00273224,4.53E-06,0.00273224,896.1222965,3.811451281,0.607022837,3.811451281,44
EOS-USD,2021,157.2764273,365,0.002739726,1.18E-05,0.002739726,3539.71359,8.36693182,1.572764273,8.36693182,130
