,Strategy Return,CMC Buy&Hold
2022-04-20,2.49067647536218,2.0190655046409876
2022-04-21,2.3911760261434365,1.962774709043782
2022-04-22,2.3889645439610296,1.8905116592126925
2022-04-25,2.439942176859715,1.939456019961857
2022-04-26,2.186516690317314,1.7739170145424343
2022-04-27,2.261999932665081,1.8323388410864614
2022-04-28,2.2710841236002652,1.8690173040660252
2022-04-29,2.114260518406854,1.7718095623739418
2022-05-03,2.0482819410803104,1.6939181179848664
2022-05-04,2.2031603564325355,1.8608061433495324
2022-05-05,1.9360372139780875,1.6162155668273281
2022-05-06,1.8954213914549447,1.5858595283323123
2022-05-09,1.5611406242841164,1.200714453156186
2022-05-10,1.6176841117325957,1.165276516710719
2022-05-11,1.4323500199664259,1.0106036619471963
2022-05-12,1.4447712291957329,0.914088938860832
2022-05-13,1.4630882240644536,1.039360527234138
2022-05-16,1.3480559476510345,1.0430751951336248
2022-05-17,1.394198977241889,1.0559022448044457
2022-05-18,1.252116192441822,0.97914893419993
2022-05-19,1.3751248244550704,1.026982962373208
2022-05-20,1.2873510353608246,0.9694211401648576
2022-05-23,1.1914900089594571,0.9862438533518134
2022-05-24,1.2324252579965598,0.9986359211926368
2022-05-25,1.224976176557941,0.9983361176433982
2022-05-26,1.2045700950398,0.9444232581007443
2022-05-27,1.1536565146081483,0.8936170760924698
2022-05-31,1.1570924524127344,1.0781420757094482
2022-06-01,1.0017255044850288,0.94580529282888
2022-06-06,1.052503154403532,1.0509458017226359
2022-06-07,1.042724291988041,1.047168805733088
2022-06-08,1.0142577116455667,0.9879103008671204
2022-06-09,1.0130803465189304,0.9723467477468597
2022-06-10,0.9147776176227829,0.899466181900866
2022-06-13,0.7348806115741702,0.40515681501589373
2022-06-14,0.7574482960944138,0.326959180960136
2022-06-15,0.841058498889822,0.34594876415429354
2022-06-16,0.6825702298100234,0.2642915684088605
2022-06-17,0.747375352074733,0.26692100587636824
2022-06-21,0.7715508283667347,0.29708622303630117
2022-06-22,0.7283957500668872,0.2239750558157867
2022-06-23,0.8365136238895239,0.29752460394900093
2022-06-24,0.8823461766185643,0.33134291572236396
